01princessanne	91649432	275827280020905984	null	Tue Dec 04 06:02:02 CET 2012	AMEN. “@iamCheB: Praying for Cebu and the rest of VisMin getting pounded by #PabloPH. 🙏”
wenceday	14832421	275827299272777728	null	Tue Dec 04 06:02:07 CET 2012	RT @SMARTCares: Monitor on mobile! Be updated with #PabloPH weather reports. Download DOST's Project Noah app now: http://t.co/yAmpgqsz Stay safe, be ready!
PaulineNATIONxo	30832031	275827311629201408	null	Tue Dec 04 06:02:10 CET 2012	Signal no. 3??? Already?? What? #PabloPH
iamkatmarie	73346549	275827310588993536	null	Tue Dec 04 06:02:10 CET 2012	RT @cebudailynews: Power outage in 1st district, NegOr. #PabloPH|PA
perrylamanilao	59545381	275827324686065664	null	Tue Dec 04 06:02:13 CET 2012	RT @DavaoCitydotPH: Hello Davao! Let's start a brand new day! Indeed, Davao is one of the most livable cities in the world. #PabloPh
kyramoniq	131466609	275827328460943361	null	Tue Dec 04 06:02:14 CET 2012	RT @shadiyalungs: RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City
franzjhipol	55991127	275827358244667392	null	Tue Dec 04 06:02:21 CET 2012	RT @Pilipinas_Natin: One4PH #pabloPH One4PH #pabloPH One4PH #pabloPH One4PH #pabloPH One4PH #pabloPH One4PH #pabloPH One4PH #pabloPH One4PH #pabloPH
melaimahusay	130481231	275827346961997824	null	Tue Dec 04 06:02:18 CET 2012	RT @DZMMTeleRadyo: Total black out in Siargao Island due to damaged electric post in Socorro Island #PabloPH | via @RadyoPatrol38
KenichiSaito_23	600118286	275827358555074560	null	Tue Dec 04 06:02:21 CET 2012	RT @01princessanne: AMEN. “@iamCheB: Praying for Cebu and the rest of VisMin getting pounded by #PabloPH. 🙏”
GpNickable	355450638	275827371871981569	null	Tue Dec 04 06:02:24 CET 2012	Mud all over my  precious white shoes.. and pants. Nakakababa ng  self-esteem. lol. but yeah #PabloPH
iamkatmarie	73346549	275827372383670272	null	Tue Dec 04 06:02:24 CET 2012	RT @cebudailynews: Power blackout in Siquijor province- DOE 7 Dir Antonio Labios. #PabloPH| @CeeElMatus
cescanikolalala	209109665	275827390796668928	null	Tue Dec 04 06:02:29 CET 2012	super strong winds #pabloPH
MissusAyi	77901872	275827390914105344	null	Tue Dec 04 06:02:29 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu
KATHumanoid	52315933	275827410774134784	null	Tue Dec 04 06:02:34 CET 2012	Please Pray for Mindanao,#PabloPH is now creating damage in CDO..
testwizard	198732793	275827440151048192	null	Tue Dec 04 06:02:41 CET 2012	RT @rapplerdotcom: IN PHOTOS: 'Most terrifying typhoon I've seen' http://t.co/dM8vAjFI Send us your photos! #PabloPH #Bopha
Kuya_Law	15082778	275827434249654273	null	Tue Dec 04 06:02:39 CET 2012	#RescuePH INFOGRAPHIC: How one can help in times of calamity  #ReliefPH #RoadsPH #PabloPH http://t.co/gXtEGTPL
SharkBeWithYou	250544175	275827433846996992	null	Tue Dec 04 06:02:39 CET 2012	#brownout #GoodLuck #pabloPH #GodBeWithUs
CharmsRosales	260631112	275827462573785088	null	Tue Dec 04 06:02:46 CET 2012	RT @annabellerama2: Let's all pray for the safety of everyone who are affected of typhoon #PabloPH in Visayas & Mindanao.
narodski	620190078	275827461340672000	null	Tue Dec 04 06:02:46 CET 2012	Intense to torrential rainfall in Bukidnon heavy to intense rainfall south of Cotabato City #PabloPH #ProjectNOAH http://t.co/5hWd1TAD
AkoSiZhang	92729216	275827464427687936	null	Tue Dec 04 06:02:46 CET 2012	RT @iamCheB: Praying for Cebu and the rest of VisMin getting pounded by #PabloPH. 🙏
anagmathay	740716644	275827484199616513	null	Tue Dec 04 06:02:51 CET 2012	RT @laurindogarcia: Hope that the people of Southern Mindanao are safe, and heeding emergency response calls. #PabloPH http://t.co/21B3OGK2
extraORdonaire	79225143	275827487517335552	null	Tue Dec 04 06:02:52 CET 2012	As super typhoon #PabloPH is here. Here's a song from Radiohead's debut album Pablo Honey http://t.co/PEM0atcl take it easy Pablo
BINXlover518	241448192	275827503162077184	null	Tue Dec 04 06:02:56 CET 2012	Storm! #PabloPH  ☁☔
cHiaCordova	28555236	275827521226948608	null	Tue Dec 04 06:03:00 CET 2012	#PabloPH is in the air...
ThisIsYow27	428818444	275827527002513409	null	Tue Dec 04 06:03:01 CET 2012	RT @mayglyca: @ANCALERTS and 99% of the house there in Cateel have their roof gone. Pls verify. Send the cateel some rescuers. #PabloPH
nguadalquiver	94462951	275827566730940416	null	Tue Dec 04 06:03:11 CET 2012	In Bacolod, Prov'l Disaster Mgmt Office head Eric Villaluna says no reports of damage, casualty in Negros Occ as of this moment. #PabloPH
armmgovernment	985001323	275827578168811520	null	Tue Dec 04 06:03:13 CET 2012	RT @DavaoToday: In #CDO,  7,000 families (or about 25,000 individuals) are spread in 51 evacuation centers #PabloPH
mayglyca	41327640	275827579737489409	null	Tue Dec 04 06:03:14 CET 2012	@ANCALERTS  we cant verify those because we can't contact them. :( we don't know what's currently happenng in Cateel,Davao Oriental #PabloPH
itsDOLFamor	46880167	275827591208919040	null	Tue Dec 04 06:03:17 CET 2012	RT @mayglyca: @ANCALERTS and 99% of the house there in Cateel have their roof gone. Pls verify. Send the cateel some rescuers. #PabloPH
kimycuporiginal	275374472	275827601988280321	null	Tue Dec 04 06:03:19 CET 2012	No videoke tonight 😭 typhoon so KJ ☔☁⚡ #pabloPH #typhoon #davao #signal1 #weather #philippines #i @ Homitori http://t.co/OC9ZSyg8
bellelaideroona	56328329	275827616496353280	null	Tue Dec 04 06:03:23 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu
iamsuperale	229353005	275827627586113536	null	Tue Dec 04 06:03:25 CET 2012	RT @iamsuperbianca: stay safe, visayas and mindanao! please always listen to updates from pag-asa and ndrrmc! #PabloPH
CaarylSmith	65872463	275827640684908545	null	Tue Dec 04 06:03:28 CET 2012	https://t.co/VOBA4lWx @rapplerdotcom 's photo of the storm warning signals #PabloPH
Kuya_Law	15082778	275827669944385536	null	Tue Dec 04 06:03:35 CET 2012	#RescuePH INFOGRAPHIC: How one can help in times of calamity  #ReliefPH #RoadsPH #PabloPH http://t.co/2uTY2bJT
iamsuperale	229353005	275827661820014594	null	Tue Dec 04 06:03:33 CET 2012	RT @KevsManalac: Let's pray for the safety of everyone affected by the typhoon #PabloPH in Visayas and Mindanao...
roz_MESTIZO	98828333	275827685744320512	null	Tue Dec 04 06:03:39 CET 2012	Nescafe coffee any1 for a stormy weather.. ingat kayo. #PabloPH http://t.co/gow9Ic7X
eu4ia823	37872973	275827693688352768	null	Tue Dec 04 06:03:41 CET 2012	Damn you #pabloPH! Now I'm going to have to study in the dark. #brownout #addinginsulttoinjury.
gtan23	481078730	275827708309676033	null	Tue Dec 04 06:03:44 CET 2012	Power shut off na:( #PabloPH
dongsio	75192507	275827719982415872	null	Tue Dec 04 06:03:47 CET 2012	#pabloph go far far.stay calm.
Xianatc_Bacolod	613078020	275827723946061825	null	Tue Dec 04 06:03:48 CET 2012	RT @TwinkleChiu: be safe everyone!!! #PabloPH http://t.co/GrBuuTOT
MaryKristyM	55245085	275827746205224960	null	Tue Dec 04 06:03:53 CET 2012	#PabloPH not on my birthday. Please go out na sa Philippine area of responsibility.
glendamaniwang	55744107	275827789289123843	null	Tue Dec 04 06:04:04 CET 2012	We hope that @ABSCBNNews, @ABSCBNBreaking, @ANCALERTS will update us every so often about #PabloPH. "In the service of the Filipino people"
bamgorre	700664347	275827834239451136	null	Tue Dec 04 06:04:14 CET 2012	TAKE CARE ALWAYS GUYS #PABLOPH
celpj	38340190	275827849649352704	null	Tue Dec 04 06:04:18 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu
wingeg	126850809	275827866523013120	null	Tue Dec 04 06:04:22 CET 2012	Hello, @talk2GLOBE Absolutely have no signal now. I shudder at the thought of losing contact if the power goes out. #PabloPH
nadezziree	194512999	275827856217608192	null	Tue Dec 04 06:04:20 CET 2012	RT @brentophile: According to PAGASA, Davao del Sur has leveled down to Storm Signal #1. #PabloPH
Real_fANNEatics	593554999	275827879936421888	null	Tue Dec 04 06:04:25 CET 2012	Let's pray for them #PabloPH " @VivaInteractive : To all of our kababayans in Visayas and Mindanao, please take care. "
MackyMaquinto	144410028	275827875289108482	null	Tue Dec 04 06:04:24 CET 2012	Praying for safety to all who are affected by #PabloPH
dhez_honey	956899400	275827918842777600	null	Tue Dec 04 06:04:35 CET 2012	RT @annabellerama2: Let's all pray for the safety of everyone who are affected of typhoon #PabloPH in Visayas & Mindanao.
heyosam	78951590	275827931958345728	null	Tue Dec 04 06:04:38 CET 2012	RT @vanedeveyra: Prayers going out for the people in Visayas and Mindanao! Keep safe guys! #PabloPH
KarenLrabuyo	280812864	275828000891740160	null	Tue Dec 04 06:04:54 CET 2012	@ABSCBNNews our neighbors roof!! damage by #Pabloph
RonaJoyPalma	65595150	275828042394394624	null	Tue Dec 04 06:05:04 CET 2012	And it's raining na! #PabloPh
pittyap	52678716	275828034274205696	null	Tue Dec 04 06:05:02 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu
chonayu1	389170116	275828050384531457	null	Tue Dec 04 06:05:06 CET 2012	RT @SMARTCares: Monitor on mobile! Be updated with #PabloPH weather reports. Download DOST's Project Noah app now: http://t.co/yAmpgqsz Stay safe, be ready!
gorgeous_al14	389526759	275828181817257984	null	Tue Dec 04 06:05:37 CET 2012	RT @annabellerama2: Let's all pray for the safety of everyone who are affected of typhoon #PabloPH in Visayas & Mindanao.
yesitsmeapple	56304806	275828212230152194	null	Tue Dec 04 06:05:45 CET 2012	RT @pcdspo: Please continue to monitor #PabloPH for updates on typhoon. For relief and rescue, refer to: #reliefPH #rescuePH. Keep safe and informed.
Ktinpatco	41968688	275828233709162497	null	Tue Dec 04 06:05:50 CET 2012	Makin the most out of this gloomy day. #sleep #PabloPH :3
engkanta	34087915	275828256563920896	null	Tue Dec 04 06:05:55 CET 2012	Lapu-Lapu power co staff cuts off tree branches near electric lines ahead of typhoon #PabloPH landfall in Ce http://t.co/lUoUcD8U
roycearellano	76357295	275828412541710336	null	Tue Dec 04 06:06:32 CET 2012	Families trapped as water rises in upper Agusan, #CDO. #PabloPH via MagnumRadio
MaeshariM	29163005	275828453620719617	null	Tue Dec 04 06:06:42 CET 2012	Waiting for #typhoon #PabloPH #instadaily xD http://t.co/NByO5Ksv
juliolafuente79	88774754	275828464567861248	null	Tue Dec 04 06:06:45 CET 2012	#pabloph  pray for the Philippines
gmanews	39453212	275828444531662849	null	Tue Dec 04 06:06:40 CET 2012	Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/7z953bqO
freddielore	92288237	275828490371215361	null	Tue Dec 04 06:06:51 CET 2012	RT @vicmadz: "At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N 124.7°E)". via @dost_pagasa
vc2riousLei	154022335	275828460784603136	null	Tue Dec 04 06:06:44 CET 2012	Know latest update from Cagayan de Oro. Watch http://t.co/2hMbeL3e #rappler #PabloPh #Bopha @WorldVisionPH
PhilippineStar	472122299	275828478530703360	null	Tue Dec 04 06:06:48 CET 2012	Metro Manila will experience rainshowers starting Wednesday evening due to the enhanced northeast monsoon. #PabloPH - PAGASA
ANNAlarm	208461993	275828532725301248	null	Tue Dec 04 06:07:01 CET 2012	The power just went off then came back! #creepy #PabloPH
cenLOVE_charice	220612491	275828540707049472	null	Tue Dec 04 06:07:03 CET 2012	RT @gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/7z953bqO
Keeeemie	349461348	275828570394337281	null	Tue Dec 04 06:07:10 CET 2012	I actually like the coldness of today's weather. #PabloPH #bopha http://t.co/v27nc0m0
romarhernandez	195024875	275828581828001792	null	Tue Dec 04 06:07:13 CET 2012	Rain gently falls.. #PabloPH
wengpat	214490112	275828593798553600	null	Tue Dec 04 06:07:16 CET 2012	#PabloPh Stay easy Pablo...
tengcatubay	81741193	275828597128826880	null	Tue Dec 04 06:07:16 CET 2012	RT @ABSCBNNews: RT @leolasty: DepEd suspends CVRAA Meet in Dumaguete City, Negros Oriental, assures safety of 5,000 athletes. #PabloPH
mikeldispo	41071808	275828584600436736	null	Tue Dec 04 06:07:13 CET 2012	Let's all pray for the safety of everyone who are affected of typhoon #PabloPH in Visayas & Mindanao.
celpj	38340190	275828603218980864	null	Tue Dec 04 06:07:18 CET 2012	RT @wingeg: Hello, @talk2GLOBE Absolutely have no signal now. I shudder at the thought of losing contact if the power goes out. #PabloPH
ronipalad	91253560	275828576597729281	null	Tue Dec 04 06:07:11 CET 2012	RT @jsncruz: Retweet this and inform others of the #PabloPH Crisis Map from #Google | http://t.co/Bj0GQ006
WorldVisionPH	19640749	275828614539407360	null	Tue Dec 04 06:07:21 CET 2012	There are no food for children. No power here. Bridges were damaged. No relief yet. - WV staff Precious, Davao Oriental #PabloPh
sophiaAM13	393965713	275828623712350208	null	Tue Dec 04 06:07:23 CET 2012	RT @annabellerama2: Let's all pray for the safety of everyone who are affected of typhoon #PabloPH in Visayas & Mindanao.
rapplerdotcom	330826792	275828619408994305	null	Tue Dec 04 06:07:22 CET 2012	How is Typhoon 'Pablo' affecting your area? Send us your photos using #Rappler. We're compiling them here: http://t.co/dM8vAjFI #PabloPH
mathcpa	40426801	275828652736933890	null	Tue Dec 04 06:07:30 CET 2012	RT @gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/7z953bqO
MisterAngelo10	258234654	275828643886952448	null	Tue Dec 04 06:07:28 CET 2012	keep safe :) #PabloPH
bodjescasura	546176489	275828642146304001	null	Tue Dec 04 06:07:27 CET 2012	Ulan ulan lang after weeks of sunny weather #PabloPH
arjonel	35572316	275828658747371522	null	Tue Dec 04 06:07:31 CET 2012	I was always proud that Davao never had any typhoon ever. What happened?! Thank you, God at walang casualties. #PabloPH
maloueudela	39967131	275828689801977856	null	Tue Dec 04 06:07:38 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu
LeilaMusiciana	300768571	275828691714584576	null	Tue Dec 04 06:07:39 CET 2012	RT @gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/7z953bqO
findseamermaid	321862257	275828697234305024	null	Tue Dec 04 06:07:40 CET 2012	Thanks be to God! RT @nababaha: RT @ABSCBNNews: #PabloPH weakens; storm warnings in 46 areas http://t.co/sIQP6VzK
pLongLao	55109250	275828712912613377	null	Tue Dec 04 06:07:44 CET 2012	RT @MrHammerRoa: "@dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N)"
bcmalbas	54886322	275828732802002946	null	Tue Dec 04 06:07:49 CET 2012	RT @Layolee: RT @ANCALERTS NDRRMC clarifies no casualty so far from #Pabloph
Smileytweets05	286903058	275828727705903104	null	Tue Dec 04 06:07:47 CET 2012	RT @iamsuperbianca: stay safe, visayas and mindanao! please always listen to updates from pag-asa and ndrrmc! #PabloPH
bonaserios	32444541	275828759133814785	null	Tue Dec 04 06:07:55 CET 2012	To new bridge rotonda #typhoonpablo #pablo #pabloph #pablophilippines http://t.co/ozgGiOsm
roseannclare	48885497	275828773386059776	null	Tue Dec 04 06:07:58 CET 2012	#Prayforthephilippines RT @gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/Ca3hwU4T
nicowpownt	77441884	275828779186802688	null	Tue Dec 04 06:08:00 CET 2012	RT @PhilippineStar: Metro Manila will experience rainshowers starting Wednesday evening due to the enhanced northeast monsoon. #PabloPH - PAGASA
Aleanasaur	268574869	275828792772141056	null	Tue Dec 04 06:08:03 CET 2012	Wind's blowing way too hard. :o #PabloPH
ABCastroKano	358803987	275828793346777088	null	Tue Dec 04 06:08:03 CET 2012	"@gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/ThqWF4CD" fck!!!!!
rand0m_insanity	14741794	275828816956489728	null	Tue Dec 04 06:08:09 CET 2012	RT @SMARTCares: Monitor on mobile! Be updated with #PabloPH weather reports. Download DOST's Project Noah app now: http://t.co/yAmpgqsz Stay safe, be ready!
velezcollege	48741728	275828817694715904	null	Tue Dec 04 06:08:09 CET 2012	Power outage in cebu #PabloPH #bopha  @cebudailynews
gertmabilog	233082862	275828818051223552	null	Tue Dec 04 06:08:09 CET 2012	RT @gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/7z953bqO
ilyakristine	87969787	275828853442740225	null	Tue Dec 04 06:08:17 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu
raytardough	142491479	275828844915728384	null	Tue Dec 04 06:08:15 CET 2012	KAHADLOK “@dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City"
babinskidoodels	57173923	275828844399837184	null	Tue Dec 04 06:08:15 CET 2012	God bless everyone. Stay safe. #PrayForMindanao #PabloPH
eatsmypleasure	2084551	275828854508118016	null	Tue Dec 04 06:08:18 CET 2012	wahhh... brownout na. slight rain though super windy in cebu city. #PabloPH
bianxketball	726498223	275828868982636544	null	Tue Dec 04 06:08:21 CET 2012	RT @PhilippineStar: Metro Manila will experience rainshowers starting Wednesday evening due to the enhanced northeast monsoon. #PabloPH - PAGASA
stepak	42824854	275828893758414848	null	Tue Dec 04 06:08:27 CET 2012	RT @PIACentralViz: CEBU: As of 12:10pm, Cloudy with moderate-heavy rains, windy in Talisay City, Cebu. #PabloPH
RENIEgade815	54101473	275828929032503297	null	Tue Dec 04 06:08:35 CET 2012	If I said Pablo was pummeling Iligan earlier, then I'm seriously wrong. This time, the winds are stronger, with heavy downpour #PabloPH
elmerzm101	476402144	275828930131410945	null	Tue Dec 04 06:08:36 CET 2012	Brownout here in Guadalupe, Cebu City #PabloPH
inquirerdotnet	15448383	275828930152378368	null	Tue Dec 04 06:08:36 CET 2012	Power blackout in Siquijor province--DOE 7 Dir Antonio Labios. #PabloPH | @CeeElMatus @cebudailynews
macoyski	47533303	275828939199479808	null	Tue Dec 04 06:08:38 CET 2012	RT @gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/7z953bqO
kristinereyyap	94522792	275828945482559488	null	Tue Dec 04 06:08:40 CET 2012	As of 1:24pm- Ayun oh. Wagas ng panahon. #PabloPH #IliganCity http://t.co/yohrdVbw
KennethNhol	343749080	275828981343875072	null	Tue Dec 04 06:08:48 CET 2012	Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/DHuacD8r
juliusmariveles	76673384	275829018379558912	null	Tue Dec 04 06:08:57 CET 2012	Bacolod cops trained in water safety and first aid gear up for search and rescue operations, dress up in boots and raincoats #PabloPH.
luntiangpinas	104196492	275829074893611008	null	Tue Dec 04 06:09:10 CET 2012	Starting to get really windy here in Dumaguete...#PabloPH
mecheelcasenas	501381165	275829115238629377	null	Tue Dec 04 06:09:20 CET 2012	MMs been asleep before the eye of #PabloPH pass by. She ddnt knw hw scared i was nd prayin..
markfvillanueva	84000687	275829134083629056	null	Tue Dec 04 06:09:24 CET 2012	Already?! RT @gmanews Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/dVhhzCRX
babinskidoodels	57173923	275829137107730432	null	Tue Dec 04 06:09:25 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu
pLongLao	55109250	275829150739210240	null	Tue Dec 04 06:09:28 CET 2012	So this is the feeling of being in the eye of a Typhoon #PabloPH #CDO
solartvnews	427973738	275829162269356032	null	Tue Dec 04 06:09:31 CET 2012	Surigao del Norte Gov Sol Matugas: Power outages, damaged infrastructure dog post-Typhoon #PabloPH situation. #SolarNewsLive
ShaynPanlilio	310135814	275829168380461056	null	Tue Dec 04 06:09:33 CET 2012	Let's pray for those who affected by the typhoon in Visayas and Mindanao. Keep Safe. #Prayerispowerful. #PabloPh.
yhetmart	954619903	275829184604041216	null	Tue Dec 04 06:09:36 CET 2012	RT @PIACentralViz: NEGOR: Cable TV provider Fil Products will close their offices starting 12 noon today #PabloPH
adibriones	150228978	275829216585584640	null	Tue Dec 04 06:09:44 CET 2012	RT @gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/7z953bqO
macsiomai	17694813	275829223590068224	null	Tue Dec 04 06:09:46 CET 2012	Anyone else in @DavaoCity having problem w/ @enjoyGLOBE network? Can't seem to sends msgs. #pabloph
enjoyosho	879632191	275829260910989312	null	Tue Dec 04 06:09:55 CET 2012	@Vj_Alby Princess, volunteer! :) RAFI #PabloPH relief ops. #RoyalDuties
dan27suzara	168435620	275829277113597952	null	Tue Dec 04 06:09:58 CET 2012	RT: @gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/VoIsuzaJ
all_en_Me	16693480	275829273254842368	null	Tue Dec 04 06:09:58 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu
Orville_Tadle	15324905	275829273581981696	null	Tue Dec 04 06:09:58 CET 2012	in CDO RT @bonaserios: To new bridge rotonda #typhoonpablo #pablo #pabloph #pablophilippines http://t.co/WCiELUrT
TweetupMNL	476962322	275829291680428032	null	Tue Dec 04 06:10:02 CET 2012	#PabloPH Shelters Map: http://t.co/l1SgrJ8R
bfp6_pis	818929471	275829297170755585	null	Tue Dec 04 06:10:03 CET 2012	RT @inquirerdotnet: Power blackout in Siquijor province--DOE 7 Dir Antonio Labios. #PabloPH | @CeeElMatus @cebudailynews
juanxi	16604265	275829291474890752	null	Tue Dec 04 06:10:02 CET 2012	#PabloPH Shelters Map: http://t.co/T6o2H9zx
pinoydadinsg	241314701	275829321527083008	null	Tue Dec 04 06:10:09 CET 2012	“@crazychyla: Bislig update: Due to strong winds, houses in P3-A Castillo Village acquired damages.” #PabloPH
hi_im_pj	498800078	275829329672421377	null	Tue Dec 04 06:10:11 CET 2012	ang bilis ni #PabloPH huh !!! take care and God bless everyone .. Prayer is the solution :)
whatsinitforyou	196518905	275829331329183744	null	Tue Dec 04 06:10:11 CET 2012	Power's just went out at Lahug area in Cebu City #PabloPH
adibriones	150228978	275829370587852800	null	Tue Dec 04 06:10:21 CET 2012	God bless the Philippines #PabloPH
juliotronic	60884256	275829385322450945	null	Tue Dec 04 06:10:25 CET 2012	#RescuePH INFOGRAPHIC: How one can help. #ReliefPH #RoadsPH #PabloPH http://t.co/4jjXObU4
ivannehisoler	31393396	275829387801284608	null	Tue Dec 04 06:10:25 CET 2012	This is when books come in handy. #brownout #PabloPH
macsiomai	17694813	275829401244033024	null	Tue Dec 04 06:10:28 CET 2012	@macsiomai: Anyone else in @DavaoCity having problem w/ @enjoyGLOBE network? Can't seem to sends msgs. #pabloph #fb
cecilleannec	13895802	275829409783640064	null	Tue Dec 04 06:10:30 CET 2012	Back home. Winds are pretty strong na. #PabloPh
Lore_cad	963499412	275829418390327296	null	Tue Dec 04 06:10:32 CET 2012	Loading up on caffeine so i'll be awake tonyt when the worse of the #storm #PabloPH comes. No #flood pls
pankskynotdead	323808288	275829450803920897	null	Tue Dec 04 06:10:40 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu
Vojguard	112704866	275829511889756160	null	Tue Dec 04 06:10:54 CET 2012	Pissed wd detours coz of falling trees blocking the road. #PabloPH
yhetmart	954619903	275829553698578432	null	Tue Dec 04 06:11:04 CET 2012	RT @PIACentralViz: DUMAGUETE: St. Paul Univ has granted request of city to use gym as alternative evacuation center #PabloPH
frances2day	29866711	275829567409762305	null	Tue Dec 04 06:11:08 CET 2012	RT @gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/7z953bqO
JimboySalomon	270292731	275829604281905152	null	Tue Dec 04 06:11:16 CET 2012	RT @thethird92: Typhoon Pablo #PabloPH taken by Austronaut Ford Dec.2 photo via @RonaldORedito [+] http://t.co/anm6Zefr
clangtoOt	146792782	275829596191080448	null	Tue Dec 04 06:11:15 CET 2012	“@gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/FStPrCbE” let's pray for our fellow kababayans..
tedllanes	75716700	275829598275661825	null	Tue Dec 04 06:11:15 CET 2012	Can't go out due to typhoon #PabloPH #Bopha. My dog knows what's happening outside. Lol. @ Iligan. http://t.co/r0cUSO03
highreaching	10781252	275829608073531392	null	Tue Dec 04 06:11:17 CET 2012	Picture of #PabloPH taken from the International Space Station last December 2. http://t.co/IuXta5Xa
ohmyganas24	386866989	275829614293704705	null	Tue Dec 04 06:11:19 CET 2012	RT @velezcollege: Power outage in cebu #PabloPH #bopha  @cebudailynews
ejhaypage	116694438	275829627321196544	null	Tue Dec 04 06:11:22 CET 2012	I'ts raining.. =(( #PabloPH is here??
iloveReneJohn	841057770	275829667846561793	null	Tue Dec 04 06:11:32 CET 2012	Moderate to heavy rains associated with strong winds are now feel in Lapu-Lapu City #PabloPH. @gmanews
ricsuazojr	56039474	275829668295344129	null	Tue Dec 04 06:11:32 CET 2012	At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N http://t.co/Xk0J9r9X
ReeseMarban	60209958	275829680504987649	null	Tue Dec 04 06:11:35 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu
ryanallester	101495341	275829677975797760	null	Tue Dec 04 06:11:34 CET 2012	#PabloPH Updates as of 12:50pm via The Crusader Publication http://t.co/sFJqh4Ut
aburdeghendo	85544705	275829702369878018	null	Tue Dec 04 06:11:40 CET 2012	RT @pcdspo: At 12:00PM 12/04/2012, eye of #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/wqcqEHIV | via @dost_pagasa
inquirer_libre	39717907	275829744187101185	null	Tue Dec 04 06:11:50 CET 2012	RT @inquirerdotnet: Power blackout in Siquijor province--DOE 7 Dir Antonio Labios. #PabloPH | @CeeElMatus @cebudailynews
Lore_cad	963499412	275829747882278912	null	Tue Dec 04 06:11:51 CET 2012	RT @ANCALERTS: Emano: 25 thousand evacuees now in 43 evacuation centers. Some families still not heeding order to evacuate #pabloph (via @donronX)
cimpau1024	841165868	275829767125729281	null	Tue Dec 04 06:11:55 CET 2012	woaw.... our roof is like.... wanna go with the wind!! #typhoon #PabloPH
cescanikolalala	209109665	275829772293124097	null	Tue Dec 04 06:11:57 CET 2012	le birthday tomorrow. sorry Pablo you're not invited, please go away #PabloPH
wengpat	214490112	275829782992805889	null	Tue Dec 04 06:11:59 CET 2012	RT @PIACentralViz: CEBU: As of 12:10pm, Cloudy with moderate-heavy rains, windy in Talisay City, Cebu. #PabloPH
