PhilippinesNow1	887997246	275824665736400897	null	Tue Dec 04 05:51:39 CET 2012	RT @rapplerdotcom: IN PHOTOS: 'Most terrifying typhoon I've seen' http://t.co/dM8vAjFI Send us your photos! #PabloPH #Bopha	http://www.rappler.com/nation/17238-in-photos-most-terrifying-typhoon-ive-seen	Image
iamcatbantug	270214702	275824690600239104	null	Tue Dec 04 05:51:45 CET 2012	Coffee and watching the skies. Not much rain right now with slight gust of wind. #PabloPH 12:52pm #Bacolod http://t.co/KeLw3eVw	http://instagram.com/p/SzUKjLSl16/	Image
cooLetangel0	187949355	275824729489801216	null	Tue Dec 04 05:51:54 CET 2012	#milkchocolate #almond #PabloPh http://t.co/AJnK1Agi	http://instagram.com/p/SzUazPg9uP/	Image
BIMocana	740023381	275824759076438016	null	Tue Dec 04 05:52:01 CET 2012	RT @ABSCBNNews: #PabloPH makes landfall in Davao Oriental http://t.co/j7ovOkIJ	http://www.abs-cbnnews.com/nation/regions/12/03/12/pablo-makes-landfall-davao-oriental	Others
rommelumali	33790454	275824891092148224	null	Tue Dec 04 05:52:33 CET 2012	RT @rapplerdotcom: IN PHOTOS: 'Most terrifying typhoon I've seen' http://t.co/dM8vAjFI Send us your photos! #PabloPH #Bopha	http://www.rappler.com/nation/17238-in-photos-most-terrifying-typhoon-ive-seen	Image
genmacanda	358548330	275824890072924161	null	Tue Dec 04 05:52:33 CET 2012	Hope that crane stays in place #PabloPh #storm #Cebu @ Accenture, Inc. http://t.co/QYMMdvH9	http://instagram.com/p/SzUblGPuBw/	Image
bringmetokorea	291577763	275825028648534018	null	Tue Dec 04 05:53:06 CET 2012	RT @ABSCBNNews: #PabloPH makes landfall in Davao Oriental http://t.co/j7ovOkIJ	http://www.abs-cbnnews.com/nation/regions/12/03/12/pablo-makes-landfall-davao-oriental	Others
Tere_Say	729861758	275825035258773504	null	Tue Dec 04 05:53:07 CET 2012	Disaster Preparedness – A Required Way of Life http://t.co/ZR88YcjQ via @Tere_Say #PabloPH #typhoonpablo	http://teresay.com/disaster-preparedness-for-life/	Others
J3SSL33	15002594	275825064623087617	null	Tue Dec 04 05:53:14 CET 2012	Such a beauty seeing it from above. RT @EmpressOfDrac: NASA - Super Typhoon Bopha aka Super Typhoon Pablo http://t.co/a0zlxo3G #PabloPH	http://www.nasa.gov/mission_pages/station/multimedia/gallery/iss034e005437.html#.UL5Zm0j4P60.twitter	Others
TwinkleChiu	785004720	275825309633363968	null	Tue Dec 04 05:54:13 CET 2012	be safe everyone!!! #PabloPH http://t.co/GrBuuTOT	https://twitter.com/TwinkleChiu/status/275825309633363968/photo/1	Image
KasXy22	52008039	275825488478474240	null	Tue Dec 04 05:54:55 CET 2012	RT @TwinkleChiu: be safe everyone!!! #PabloPH http://t.co/GrBuuTOT	https://twitter.com/TwinkleChiu/status/275825309633363968/photo/1	Image
JaryAlf	500039330	275825646171746304	null	Tue Dec 04 05:55:33 CET 2012	RT @YouScoopGMA: In Linamon, Lanao del Norte, barangay officials secure house roofs to prevent damage: http://t.co/uq2kDQ0s #PabloPH	http://twitpic.com/biwf5n	Image
DeleonDenisse	238487014	275825660721786882	null	Tue Dec 04 05:55:36 CET 2012	RT @TwinkleChiu: be safe everyone!!! #PabloPH http://t.co/GrBuuTOT	https://twitter.com/TwinkleChiu/status/275825309633363968/photo/1	Image
taopoll	318914121	275825579201265664	null	Tue Dec 04 05:55:17 CET 2012	Tiger Airways flight cancellations due to #PabloPH MT @TheDabawenya: http://t.co/DcuTUocY	http://www.facebook.com/TheDabawenya/posts/501489949872403	Others
BatangPalaboy95	840878138	275825653289459712	null	Tue Dec 04 05:55:34 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu	http://www.facebook.com/photo.php?pid=679684&l=3f52ac5811&id=302746419835274	Image
winnernow2011	245769052	275825568707133440	null	Tue Dec 04 05:55:14 CET 2012	RT @rapplerdotcom: IN PHOTOS: 'Most terrifying typhoon I've seen' http://t.co/dM8vAjFI Send us your photos! #PabloPH #Bopha	http://www.rappler.com/nation/17238-in-photos-most-terrifying-typhoon-ive-seen	Image
TwinkleChiu	785004720	275825717223256064	null	Tue Dec 04 05:55:50 CET 2012	love my new app #ityphoon #PabloPH http://t.co/23FpBrKX	https://twitter.com/TwinkleChiu/status/275825717223256064/photo/1	Image
arveewho	66651151	275825752719646720	null	Tue Dec 04 05:55:58 CET 2012	RT @rapplerdotcom: IN PHOTOS: 'Most terrifying typhoon I've seen' http://t.co/dM8vAjFI Send us your photos! #PabloPH #Bopha	http://www.rappler.com/nation/17238-in-photos-most-terrifying-typhoon-ive-seen	Image
ShookHeart	257223805	275825776383893508	null	Tue Dec 04 05:56:04 CET 2012	RT @TwinkleChiu: be safe everyone!!! #PabloPH http://t.co/GrBuuTOT	https://twitter.com/TwinkleChiu/status/275825309633363968/photo/1	Image
thethird92	45516117	275825841785671680	null	Tue Dec 04 05:56:20 CET 2012	Typhoon Pablo #PabloPH taken by Austronaut Ford Dec.2 photo via @RonaldORedito [+] http://t.co/anm6Zefr	https://twitter.com/thethird92/status/275825841785671680/photo/1	Image
cmfr	18157763	275825991178412033	null	Tue Dec 04 05:56:55 CET 2012	Preparing for typhoon-related calamities: How can the press help? http://t.co/OuYimPJU #QOTW #PabloPH #rescuePH #reliefPH	https://www.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fquestions%2F523293811014787%2F	Others
RealSuperPerry	94592031	275825949642219520	null	Tue Dec 04 05:56:45 CET 2012	RT @ annabellerama2: Let's all pray for the safety of everyone who are affected of typhoon #PabloPH (cont) http://t.co/4eXXpD5U	http://www.twitlonger.com/show/k7pgpf	Others
sarjesh7	467452988	275826022480506881	null	Tue Dec 04 05:57:03 CET 2012	RT @TwinkleChiu: be safe everyone!!! #PabloPH http://t.co/GrBuuTOT	https://twitter.com/TwinkleChiu/status/275825309633363968/photo/1	Image
ususero	296881099	275826151149146112	null	Tue Dec 04 05:57:33 CET 2012	RT @TwinkleChiu: be safe everyone!!! #PabloPH http://t.co/GrBuuTOT	https://twitter.com/TwinkleChiu/status/275825309633363968/photo/1	Image
xpeanutgalleryx	124112471	275826168735866880	null	Tue Dec 04 05:57:37 CET 2012	Super Typhoon Bopha as seen from the International Space Station.  http://t.co/MRRpKih9 #pabloph	http://www.nasa.gov/mission_pages/station/multimedia/gallery/iss034e005437.html#.UL5Zm0j4P60.twitter	Others
sharinuh	17612092	275826169931251713	null	Tue Dec 04 05:57:38 CET 2012	Having aGreen Tea Chill in the middle of #PabloPH http://t.co/L0Xiphkx	http://instagram.com/p/SzU90wSIm4/	Image
MarzRen	345696817	275826196879646721	null	Tue Dec 04 05:57:44 CET 2012	RT @cmfr: Preparing for typhoon-related calamities: How can the press help? http://t.co/OuYimPJU #QOTW #PabloPH #rescuePH #reliefPH	https://www.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fquestions%2F523293811014787%2F	Others
kimyah	32175108	275826202709725184	null	Tue Dec 04 05:57:45 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu	http://www.facebook.com/photo.php?pid=679684&l=3f52ac5811&id=302746419835274	Image
juliusmariveles	76673384	275826293373808640	null	Tue Dec 04 05:58:07 CET 2012	RT @cmfr: Preparing for typhoon-related calamities: How can the press help? http://t.co/OuYimPJU #QOTW #PabloPH #rescuePH #reliefPH	https://www.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fquestions%2F523293811014787%2F	Others
kristinewho	44097682	275826352731598848	null	Tue Dec 04 05:58:21 CET 2012	RT @pcdspo: Information on #PabloPH is collated here: http://t.co/CZcIoiQm Stay safe and informed.	http://www.gov.ph/crisis/typhoon-pablo/	Others
PHILINSIDE	124200575	275826426366808064	null	Tue Dec 04 05:58:39 CET 2012	@ANCALERTS: Filipinos can also keep track of #PabloPH using the Google crisis response page http://t.co/LsLYDICv #필리핀태풍	http://google.org/crisismap/2012-pablo	Others
SMARTCares	74409069	275826479198261249	null	Tue Dec 04 05:58:51 CET 2012	Monitor on mobile! Be updated with #PabloPH weather reports. Download DOST's Project Noah app now: http://t.co/yAmpgqsz Stay safe, be ready!	http://twitpic.com/biwko0	Image
lukejickain	91937997	275826545770262528	null	Tue Dec 04 05:59:07 CET 2012	RT @SMARTCares: Monitor on mobile! Be updated with #PabloPH weather reports. Download DOST's Project Noah app now: http://t.co/yAmpgqsz Stay safe, be ready!	http://twitpic.com/biwko0	Image
GGDatoy	101136300	275826625168420864	null	Tue Dec 04 05:59:26 CET 2012	RT @SMARTCares: Monitor on mobile! Be updated with #PabloPH weather reports. Download DOST's Project Noah app now: http://t.co/yAmpgqsz Stay safe, be ready!	http://twitpic.com/biwko0	Image
donnasalvador	324156867	275826677450420224	null	Tue Dec 04 05:59:39 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu	http://www.facebook.com/photo.php?pid=679684&l=3f52ac5811&id=302746419835274	Image
ianburst11	284287503	275826702175850497	null	Tue Dec 04 05:59:45 CET 2012	RT @SMARTCares: Monitor on mobile! Be updated with #PabloPH weather reports. Download DOST's Project Noah app now: http://t.co/yAmpgqsz Stay safe, be ready!	http://twitpic.com/biwko0	Image
sikcute	603354930	275826758392090624	null	Tue Dec 04 05:59:58 CET 2012	RT @TwinkleChiu: love my new app #ityphoon #PabloPH http://t.co/23FpBrKX	https://twitter.com/TwinkleChiu/status/275825717223256064/photo/1	Image
imogenwall	104306302	275826817531789312	null	Tue Dec 04 06:00:12 CET 2012	RT @cmfr: Preparing for typhoon-related calamities: How can the press help? http://t.co/OuYimPJU #QOTW #PabloPH #rescuePH #reliefPH	https://www.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fquestions%2F523293811014787%2F	Others
bonaserios	32444541	275826840764043264	null	Tue Dec 04 06:00:18 CET 2012	Road to new bridge rotonda cagayan de oro #pablo #pabloph #typhoonpablo #pabloupdate @ Somewhere in CDO http://t.co/mZ8Sjxjf	http://instagram.com/p/SzVMOkss97/	Image
sanguinetears	123334348	275826840780800000	null	Tue Dec 04 06:00:18 CET 2012	RT @SMARTCares: Monitor on mobile! Be updated with #PabloPH weather reports. Download DOST's Project Noah app now: http://t.co/yAmpgqsz Stay safe, be ready!	http://twitpic.com/biwko0	Image
sikcute	603354930	275826876851843072	null	Tue Dec 04 06:00:26 CET 2012	RT @TwinkleChiu: be safe everyone!!! #PabloPH http://t.co/GrBuuTOT	https://twitter.com/TwinkleChiu/status/275825309633363968/photo/1	Image
lirafernandez	94276869	275826892714696704	null	Tue Dec 04 06:00:30 CET 2012	RT @cmfr: Preparing for typhoon-related calamities: How can the press help? http://t.co/OuYimPJU #QOTW #PabloPH #rescuePH #reliefPH	https://www.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fquestions%2F523293811014787%2F	Others
Orville_Tadle	15324905	275826939346960384	null	Tue Dec 04 06:00:41 CET 2012	RT @genmacanda: Hope that crane stays in place #PabloPh #storm #Cebu @ Accenture, Inc. http://t.co/QYMMdvH9	http://instagram.com/p/SzUblGPuBw/	Image
chrisifm	590465392	275826947840413697	null	Tue Dec 04 06:00:43 CET 2012	I hope its out of CDO na and its on its way somewhre.. #PabloPH http://t.co/7gLRWWNH	https://twitter.com/chrisifm/status/275826947840413697/photo/1	Image
Hermionethecat3	856179086	275826959152467968	null	Tue Dec 04 06:00:46 CET 2012	RT @ABSCBNNews: #PabloPH weakens; storm warnings in 46 areas http://t.co/dCrXE5xc	http://www.abs-cbnnews.com/nation/regions/12/04/12/pablo-weakens-storm-warnings-46-areas	Others
jajasaidwhat	295718486	275826956988194816	null	Tue Dec 04 06:00:45 CET 2012	Rescue team!!! So this is public service. Feels good! #PabloPH #redcross #instagramthatshit http://t.co/s6BeBNTf	http://instagram.com/p/SzVbvaEBMi/	Image
sararat08	959741539	275827019026165760	null	Tue Dec 04 06:01:00 CET 2012	RT @SMARTCares: Monitor on mobile! Be updated with #PabloPH weather reports. Download DOST's Project Noah app now: http://t.co/yAmpgqsz Stay safe, be ready!	http://twitpic.com/biwko0	Image
apRiL11maE	291080366	275827074902683648	null	Tue Dec 04 06:01:13 CET 2012	RT @dost_pagasa: At 12:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located in the vicinity of Cagayan De Oro City (8.4°N... http://t.co/e94rKoCu	http://www.facebook.com/photo.php?pid=679684&l=3f52ac5811&id=302746419835274	Image
chrisifm	590465392	275827157593382912	null	Tue Dec 04 06:01:34 CET 2012	A minute ago CDO hit with heavy rains and strong winds.. #PabloPH http://t.co/ulthSoxJ	https://twitter.com/chrisifm/status/275827157593382912/photo/1	Image
